disclosure_text,is_renovation_candidate
"Property being sold ""AS IS"" without any representation about the property or its condition. Seller is a trustee and has not occupied the property. Buyer/Buyer agent to do their own due diligence.",True
Furniture is virtual staging.,False
Seller prefers a closing date at the end of August.,False
"Seller has never lived in property. Sold ""as is"".",True
"Seller leaving refrigerator, 2 kitchen stools, weight machine, elliptical, treadmill and washer & dryer for new buyers.  Seller has ordered a new shower door for the M bath and it will be installed before the closing.",False
"*Dishwasher may not work, current owner doesn't use.   *Property does not have any existing Washer/Dryer hook up.",False
Gas fireplace provides additional heating.  Security system installed on windows.  Subject to seller finding suitable housing.,False
All photos and videos are facsimiles,False
Home is complete and ready to move in!,False
Buyer to due diligence as to what the land can be used for as seller and seller's agent makes no representation. Ability to have a horse at property is the buyer's responsibility to confirm. Additional land 4.6 +/- acres available for an additional $275k. Appliances to be gifted to buyer at closing.,False
"Home is heated at nearly no cost! Pellet and wood stoves heat this home, the wood is easily sourced from the almost 30 acres.",False
Agent related to seller.,False
Seller has a real estate license. Seller has never lived on the property. No escalation clauses. Passing title V when septic is complete.,False
Property SOLD AS IS.  CASH/REHAB loan will be needed.  Will not qualify for a conventional loan in its condition.  Buyer is responsible for the smoke cert if one is required.  This is an Estate Sale and the personal representative has never lived in the property.  Subject to a license to sell.,True
dishwasher not working.,True
Seller never lives in the unit. buyer(s) and buyer agent conduct due diligence.,False
Seller has never lived in the property.  Realtor is co-owner of the home.  Assessed value is not based on current renovations which increased the size of the home.,False
The agent owns the house. Seller and Broker make no warranties or representations. Buyer and buyer agents need to do own due diligence. Sold in as-is conditions,False
All measurements are approximate. Buyers and their Agents to perform your own due diligence. Seller's and Seller's Agent make no representation and or acknowledgement. Listing agent is related to the sellers.,False
Buyers and buyer's agents to perform their own due diligence. Some photos may be virtually enhanced.,False
Seller is a licensed real estate agent. Seller has never lived in the house and makes no representations. Buyers to do due diligence. Fireplace has never been used.,False
The current dining room was part of a bigger living room. A wall was installed and separated into a dining room and office space. the wall can be taken down and converted back into a larger living room. The current living room can be the new dining area.,False
Designated Storage area in basement approx. 126 Sq. Ft. is not included in square footage. Private deck measures approx. 140 Sq. Feet. Buyer agency compensation is negotiable. Square footage is estimated based on Architect's floor plans. Buyers and buyers' agents to do their own due diligence.,False
Buyer's and Buyers agency due dilegence. Building delivered vacant.,False
"Photos from time of purchase. Sellers disclosure attached. Photo of office/3rd bedroom shown two different ways, one as nursery other as office. First showings at open house on Thursday 8/8 from 3-5pm. Sellers moving out of state.",False
Solar panels leased by Trinity Solar. Garbage disposal needs repair.,False
Seller and Agent make no representation to living area and room sizes. Buyer to verify independently.  Lower level game room protected by a French drain system.  Dining fireplace is propane - the living and LL fireplaces are wood burning.,False
"Neither the seller nor the listing agent makes any representation about the accuracy of any information contained herein. The buyer or buyer's agent must perform their own due diligence, relying solely on the results thereof.",False
Potential Dock Photo is virtual. There is a separate deed for 37 Horton St. for installation of a potential deep water dock. Buyers to do due diligence on the rest of what needs to be done on dock preparation. Seller has done engineer work & initial plans. No Chapter 91 license has been obtained.,False
"There are 4 bedrooms, town record has 3 bedrooms.",False
No heat in 3rd floor bonus room. Exterior of home being painted and to be completed prior to closing.,False
"High Capacity Washer dryer purchased 2022, heating system new 2022",False
Interior of home was renovated in 2021.,False
Video and Audio cameras on site.  Heat pump/condenser was replaced approximately 2019 and is ultra high efficiency.  House fully insulated.  Pull-down attic stairs.  Fireplace has not been used since 2018.  Land area consists of 2 lots.,False
Photos are only of 118 Curve due to tenant in place at 120 Curve. Videos of 120 Curve can be viewed at showing of 118 Curve. Appt to view 120 Curve can be made after offer to purchase due to tenant availability.  Believe rents under mkt value. Floor plan done by 3rd party. Buyer to verify all info.,False
